,Open,Close,color
543,14.270000457763672,14.140000343322754,red
544,14.270000457763672,14.140000343322754,red
545,14.270000457763672,14.140000343322754,red
546,13.788000106811523,13.829999923706055,green
547,14.031999588012695,14.185999870300293,green
548,14.545999526977539,14.711999893188477,green
549,14.979999542236328,15.359999656677246,green
550,15.4399995803833,15.6899995803833,green
551,15.4399995803833,15.6899995803833,green
552,15.4399995803833,15.6899995803833,green
553,15.406000137329102,15.083999633789062,red
554,15.083999633789062,15.083999633789062,green
555,15.043999671936035,15.017999649047852,red
556,15.010000228881836,14.906000137329102,red
557,15.399999618530273,15.473999977111816,green
558,15.399999618530273,15.473999977111816,green
559,15.399999618530273,15.473999977111816,green
560,15.86400032043457,16.351999282836914,green
561,15.949999809265137,16.350000381469727,green
562,16.634000778198242,17.445999145507812,green
563,17.290000915527344,17.58799934387207,green
564,17.360000610351562,16.974000930786133,red
565,17.360000610351562,16.974000930786133,red
566,17.360000610351562,16.974000930786133,red
567,16.99799919128418,16.483999252319336,red
568,16.59600067138672,16.399999618530273,red
569,16.600000381469727,17.121999740600586,green
570,17.389999389648438,17.61199951171875,green
571,17.757999420166016,17.479999542236328,red
572,17.757999420166016,17.479999542236328,red
573,17.757999420166016,17.479999542236328,red
574,17.729999542236328,18.052000045776367,green
575,17.989999771118164,18.101999282836914,green
576,17.97800064086914,18.256000518798828,green
577,18.5,18.45400047302246,red
578,18.760000228881836,18.437999725341797,red
579,18.760000228881836,18.437999725341797,red
580,18.760000228881836,18.437999725341797,red
581,18.875999450683594,17.11199951171875,red
582,17.288000106811523,16.6560001373291,red
583,16.549999237060547,17.22599983215332,green
584,17.586000442504883,17.75200080871582,green
585,17.493999481201172,17.992000579833984,green
586,17.493999481201172,17.992000579833984,green
587,17.493999481201172,17.992000579833984,green
588,18.200000762939453,18.474000930786133,green
589,18.690000534057617,18.530000686645508,red
590,18.450000762939453,17.926000595092773,red
591,17.84000015258789,18.559999465942383,green
592,18.440000534057617,17.802000045776367,red
593,18.440000534057617,17.802000045776367,red
594,18.440000534057617,17.802000045776367,red
595,17.426000595092773,17.34000015258789,red
596,17.07200050354004,17.309999465942383,green
597,17.20599937438965,17.333999633789062,green
598,16.54199981689453,17.761999130249023,green
